grain_ID,grain_R,grain_asp_small,grain_asp,KDE_radius,KDE_radius frequency,KDE_grainasp,KDE_asp,Volume
5019,13.52879095,0.605410606,1.651771525,,,,,0
5020,28.90611443,0.57320957,1.744562639,,,,,0
5021,9.356025796,0.876375978,1.141062769,,,,,0
5022,17.38949085,0.869743246,1.149764606,,,,,0
5023,12.37685876,0.711231525,1.406011917,,,,,0
5024,17.04282169,0.758688336,1.318064285,,,,,0
5025,3.989422804,0.553083809,1.80804425,,,,,0
5026,29.72053052,0.920880572,1.085917144,,,,,0
5027,14.10473959,0.708694415,1.411045409,,,,,0
5028,27.3501048,0.553602052,1.806351687,,,,,0
5029,8.920620581,0.464265441,2.153940206,,,,,0
5030,18.81806973,0.844773532,1.183749209,,,,,0
5031,25.38853126,0.433678435,2.305855953,,,,,0
5032,27.63953196,0.910990009,1.09770688,,,,,0
5033,4.46031029,0.587832204,1.701165729,,,,,0
5034,17.6168141,0.419388812,2.384422213,,,,,0
5035,30.77290872,0.779717859,1.282515193,,,,,0
5036,10.36482448,0.604834647,1.653344438,,,,,0
5037,15.70637329,0.841798532,1.187932696,,,,,0
5038,48.45137161,0.716986288,1.394726812,,,,,0
5039,14.17508785,0.743177906,1.345572832,,,,,0
5040,23.93653682,0.824394632,1.213011295,,,,,0
5041,11.63106623,0.700913125,1.426710337,,,,,0
5042,26.50039974,0.74360578,1.344798584,,,,,0
5043,10.17107236,0.620386925,1.611897285,,,,,0
5044,15.25660854,0.767812937,1.302400561,,,,,0
5045,29.9870877,0.723969207,1.381274217,,,,,0
5046,25.19187043,0.878914752,1.137766772,,,,,0
5047,19.7969454,0.710698622,1.407066187,,,,,0
5048,11.01615378,0.493230252,2.027450659,,,,,0
5049,11.10608306,0.830297537,1.204387531,,,,,0
5050,18.28183198,0.802374424,1.246300941,,,,,0
5051,20.681608,0.53840146,1.857350091,,,,,0
5052,21.01558867,0.40964478,2.441139371,,,,,0
5053,6.307831305,0.508686459,1.965847493,,,,,0
5054,43.42794119,0.485787294,2.058514111,,,,,0
5055,12.61566261,0.664052078,1.505905988,,,,,0
5056,46.94993037,0.669487,1.493680982,,,,,0
5057,12.61566261,0.646417914,1.54698683,,,,,0
5058,32.77645292,0.758100036,1.31908713,,,,,0
5059,28.80269329,0.912985945,1.095307114,,,,,0
5060,14.99354385,0.684210867,1.461537733,,,,,0
5061,37.2108587,0.607597211,1.645827172,,,,,0
5062,14.65807536,0.824842437,1.212352754,,,,,0
5063,29.31615071,0.67124401,1.489771209,,,,,0
5064,15.70637329,0.895922159,1.116168397,,,,,0
5065,11.96826841,0.770957515,1.297088335,,,,,0
5066,13.08019739,0.40112761,2.492972247,,,,,0
5067,12.2962269,0.797559336,1.253825207,,,,,0
5068,27.71141643,0.446800841,2.238133658,,,,,0
5069,20.92070968,0.661856523,1.51090148,,,,,0
5070,10.17107236,0.755067,1.324385782,,,,,0
5071,18.06287998,0.748528136,1.335955126,,,,,0
5072,21.11004123,0.744810546,1.342623309,,,,,0
5073,23.93653682,0.87629141,1.141172889,,,,,0
5074,38.44673632,0.583923891,1.712551952,,,,,0
5075,13.81976598,0.462896266,2.160311226,,,,,0
5076,3.989422804,0.553083809,1.80804425,,,,,0
5077,12.2962269,0.657962702,1.519842989,,,,,0
5078,10.55502061,0.791422918,1.263546932,,,,,0
5079,16.20511204,0.956102164,1.045913331,,,,,0
5080,18.49819255,0.523203519,1.911302131,,,,,0
5081,38.70459794,0.866122373,1.154571261,,,,,0
5082,12.13335577,0.5970468,1.674910575,,,,,0
5083,24.10218957,0.843366689,1.185723853,,,,,0
5084,15.70637329,0.537863635,1.859207307,,,,,0
5085,27.63953196,0.762259678,1.311888886,,,,,0
5086,27.24077683,0.824216242,1.213273834,,,,,0
5087,16.92568751,0.705827788,1.416776185,,,,,0
5088,10.17107236,0.679484327,1.471704292,,,,,0
5089,34.66438836,0.681719734,1.46687847,,,,,0
5090,19.54410048,0.965727581,1.035488703,,,,,0
5091,11.96826841,0.477986878,2.092107643,,,,,0
5092,20.14559766,0.686364383,1.456952057,,,,,0
5093,18.49819255,0.551332736,1.813786729,,,,,0
5094,29.45156091,0.706648099,1.415131522,,,,,0
5095,7.978845608,0.386630112,2.586451416,,,,,0
5096,8.920620581,0.481269454,2.077838085,,,,,0
5097,14.38406848,0.99416682,1.005867406,,,,,0
5098,14.38406848,0.605623047,1.651192115,,,,,0
5099,11.63106623,0.727866593,1.373878139,,,,,0
5100,11.3716046,0.777394456,1.286348253,,,,,0
5101,14.38406848,0.774816508,1.290628155,,,,,0
5102,50.46265044,0.401248016,2.492224164,,,,,0
5103,25.38853126,0.684216798,1.461525064,,,,,0
5104,15.95769122,0.529733142,1.887742942,,,,,0
5105,23.13349295,0.87949292,1.137018818,,,,,0
5106,20.34214473,0.821626253,1.217098402,,,,,0
5107,22.39057996,0.782904724,1.277294631,,,,,0
5108,27.49519921,0.580625545,1.722280408,,,,,0
5109,17.6168141,0.869113119,1.150598211,,,,,0
5110,25.85441473,0.770130012,1.298482055,,,,,0
5111,18.11786605,0.929131163,1.076274309,,,,,0
5112,4.886025119,0.742685302,1.346465316,,,,,0
5113,9.772050238,0.564834741,1.770429344,,,,,0
5114,14.24508871,0.594826741,1.681161808,,,,,0
5115,21.6681121,0.648009659,1.543186873,,,,,0
5116,24.91393743,0.45754391,2.185582582,,,,,0
5117,21.15710938,0.744614732,1.342976384,,,,,0
5118,45.53013435,0.806877873,1.239344929,,,,,0
5119,24.10218957,0.722424655,1.384227398,,,,,0
5120,12.2962269,0.674138806,1.483374034,,,,,0
5121,33.96871115,0.836035162,1.19612194,,,,,0
5122,14.65807536,0.905875955,1.103903901,,,,,0
5123,42.09667111,0.784512783,1.274676489,,,,,0
5124,24.26671155,0.522973934,1.912141188,,,,,0
5125,14.9270533,0.843555997,1.185457757,,,,,0
5126,20.77757886,0.693387585,1.442194844,,,,,0
5127,41.26691037,0.556645757,1.796474665,,,,,0
5128,5.641895835,0.560584445,1.783852564,,,,,0
5129,15.95769122,0.642726601,1.5558715,,,,,0
5130,6.307831305,0.644989233,1.550413479,,,,,0
5131,27.0575819,0.618559863,1.616658403,,,,,0
5132,8.920620581,0.414276059,2.413849361,,,,,0
5133,8.920620581,0.670040498,1.492447103,,,,,0
5134,12.77238492,0.521090568,1.919052197,,,,,0
5135,31.60217189,0.590545029,1.693350972,,,,,0
5136,13.00392737,0.848283462,1.178851226,,,,,0
5137,23.26213246,0.680142495,1.470280136,,,,,0
5138,10.17107236,0.431499996,2.317497127,,,,,0
5139,19.7969454,0.907015887,1.10251652,,,,,0
5140,22.12241962,0.836021266,1.196141822,,,,,0
5141,22.39057996,0.916468509,1.091144966,,,,,0
5142,16.68895295,0.62146054,1.609112623,,,,,0
5143,10.17107236,0.742850518,1.346165852,,,,,0
5144,24.5924538,0.70439335,1.41966133,,,,,0
5145,19.13259964,0.729068862,1.371612548,,,,,0
5146,35.17711874,0.897009515,1.114815376,,,,,0
5147,40.51278009,0.848210349,1.17895284,,,,,0
5148,45.53013435,0.604613842,1.653948242,,,,,0
5149,42.31421877,0.683269973,1.463550337,,,,,0
5150,22.91748922,0.733673414,1.363004275,,,,,0
5151,15.70637329,0.694701149,1.439467895,,,,,0
5152,15.45096808,0.773085376,1.293518194,,,,,0
5153,7.463526652,0.489468225,2.043033541,,,,,0
5154,29.04343641,0.584326321,1.711372507,,,,,0
5155,40.29119531,0.717218823,1.394274617,,,,,0
5156,19.74663542,0.851865478,1.173894266,,,,,0
5157,13.38093087,0.667857866,1.497324581,,,,,0
5158,9.772050238,0.405272751,2.467474061,,,,,0
5159,19.54410048,0.76126827,1.313597373,,,,,0
5160,7.72548404,0.971232904,1.029619153,,,,,0
5161,43.88365084,0.355716726,2.811225698,,,,,0
5162,11.96826841,0.72821145,1.373227516,,,,,0
5163,34.836137,0.928950592,1.076483517,,,,,0
5164,18.92349392,0.720047114,1.388798012,,,,,0
5165,29.31615071,0.908094711,1.101206722,,,,,0
5166,13.23141857,0.595766475,1.678510022,,,,,0
5167,6.909882989,0.892696169,1.120201963,,,,,0
5168,3.989422804,0.553083809,1.80804425,,,,,0
5169,16.56931733,0.72776991,1.374060657,,,,,0
5170,11.28379167,0.693915009,1.441098676,,,,,0
5171,4.886025119,0.391394258,2.554968502,,,,,0
5172,19.74663542,0.567211001,1.76301235,,,,,0
5173,24.91393743,0.784441834,1.274791778,,,,,0
5174,10.92548431,0.728386884,1.372896769,,,,,0
5175,20.92070968,0.769543265,1.299472096,,,,,0
5176,40.51278009,0.923816555,1.082465988,,,,,0
5177,22.91748922,0.759021915,1.317485017,,,,,0
5178,29.31615071,0.765465684,1.306394292,,,,,0
5179,10.74184964,0.652610304,1.532308016,,,,,0
5180,19.18451995,0.757195425,1.320663025,,,,,0
5181,15.70637329,0.745722067,1.340982177,,,,,0
5182,20.24410972,0.821384455,1.21745669,,,,,0
5183,9.772050238,0.524134653,1.907906669,,,,,0
5184,20.39098548,0.695420979,1.437977902,,,,,0
5185,13.96297981,0.690497607,1.448230943,,,,,0
5186,3.989422804,0.553083809,1.80804425,,,,,0
5187,14.9270533,0.899204039,1.112094649,,,,,0
5188,19.74663542,0.71667427,1.395334034,,,,,0
5189,12.69426563,0.816269426,1.225085699,,,,,0
5190,36.5092132,0.441266196,2.266205772,,,,,0
5191,22.03230756,0.866673317,1.153837299,,,,,0
5192,11.63106623,0.869162814,1.150532425,,,,,0
5193,22.91748922,0.768085519,1.301938358,,,,,0
5194,14.38406848,0.79782821,1.253402659,,,,,0
5195,36.72653186,0.823068902,1.214965111,,,,,0
5196,20.82539843,0.664291597,1.505363013,,,,,0
5197,23.3048545,0.834289059,1.198625332,,,,,0
5198,23.17645212,0.879265997,1.137312262,,,,,0
5199,17.15915629,0.731128781,1.367748098,,,,,0
5200,11.63106623,0.716267586,1.39612628,,,,,0
5201,17.50352152,0.939616924,1.064263505,,,,,0
5202,4.886025119,0.391394258,2.554968502,,,,,0
5203,21.29768973,0.564550849,1.771319628,,,,,0
5204,40.58637285,0.67338909,1.485025544,,,,,0
5205,27.49519921,0.700392357,1.427771148,,,,,0
5206,33.73363074,0.505906648,1.976649258,,,,,0
5207,19.94711402,0.634338766,1.576444724,,,,,0
5208,15.321669,0.751345327,1.330945924,,,,,0
5209,11.63106623,0.649528546,1.539578215,,,,,0
5210,23.43255329,0.702218836,1.424057501,,,,,0
5211,17.95240262,0.778436515,1.284626274,,,,,0
5212,42.35510547,0.778248806,1.284936119,,,,,0
5213,4.886025119,0.742685302,1.346465316,,,,,0
5214,10.92548431,0.728386884,1.372896769,,,,,0
5215,16.44881161,0.348637221,2.868311066,,,,,0
5216,18.06287998,0.63857848,1.565978233,,,,,0
5217,25.23132522,0.81598,1.225520234,,,,,0
5218,14.38406848,0.656446557,1.523353255,,,,,0
5219,16.44881161,0.687711714,1.454097668,,,,,0
5220,3.989422804,0.553083809,1.80804425,,,,,0
5221,14.17508785,0.388165255,2.576222339,,,,,0
5222,15.70637329,0.361807746,2.763898811,,,,,0
5223,41.93640568,0.427355359,2.339972996,,,,,0
5224,19.64562895,0.772545578,1.29442201,,,,,0
5225,12.61566261,0.526981687,1.897599147,,,,,0
5226,23.51730059,0.84595245,1.182099537,,,,,0
5227,15.45096808,0.691269896,1.446612973,,,,,0
5228,17.6168141,0.76115779,1.313788039,,,,,0
5229,25.58368041,0.486459317,2.05567036,,,,,0
5230,11.63106623,0.732759336,1.364704551,,,,,0
5231,10.46035484,0.75848291,1.318421268,,,,,0
5232,19.13259964,0.40739905,2.454595806,,,,,0
5233,37.63613946,0.322652864,3.09930613,,,,,0
5234,6.307831305,0.644989233,1.550413479,,,,,0
5235,7.978845608,0.841505129,1.188346886,,,,,0
5236,34.11481381,0.644434797,1.551747368,,,,,0
5237,22.21216612,0.797085904,1.254569921,,,,,0
5238,4.886025119,0.742685302,1.346465316,,,,,0
5239,23.09045386,0.670680355,1.491023246,,,,,0
5240,14.10473959,0.816195785,1.225196232,,,,,0
5241,3.989422804,0.553083809,1.80804425,,,,,0
5242,29.72053052,0.844080439,1.184721211,,,,,0
5243,11.28379167,0.828689235,1.206724979,,,,,0
5244,12.61566261,0.682714058,1.464742066,,,,,0
5245,25.89285998,0.773179329,1.293361013,,,,,0
5246,20.53681083,0.359630505,2.780631746,,,,,0
5247,14.10473959,0.697116035,1.43448142,,,,,0
5248,32.80678745,0.48740441,2.051684348,,,,,0
5249,21.48369928,0.935470048,1.068981312,,,,,0
5250,22.91748922,0.700993196,1.426547371,,,,,0
5251,41.84141936,0.601241783,1.663224395,,,,,0
5252,45.11312265,0.570574576,1.752619276,,,,,0
5253,13.81976598,0.652625946,1.532271289,,,,,0
5254,11.10608306,0.629829471,1.587731356,,,,,0
5255,13.52879095,0.571599243,1.749477474,,,,,0
5256,30.11948166,0.865185107,1.155822022,,,,,0
5257,17.38949085,0.698044953,1.432572495,,,,,0
5258,21.29768973,0.743855289,1.344347502,,,,,0
5259,15.70637329,0.620208353,1.612361387,,,,,0
5260,15.45096808,0.769473188,1.299590441,,,,,0
5261,19.33944457,0.513207918,1.948528005,,,,,0
5262,13.81976598,0.840507317,1.189757637,,,,,0
5263,24.75371752,0.879937722,1.136444063,,,,,0
5264,8.462843753,0.444236383,2.251053806,,,,,0
5265,12.61566261,0.537072273,1.861946801,,,,,0
5266,55.53041529,0.824160255,1.213356255,,,,,0
5267,3.989422804,0.553083809,1.80804425,,,,,0
5268,27.24077683,0.801591078,1.247518876,,,,,0
5269,42.03117734,0.559631952,1.786888681,,,,,0
5270,14.38406848,0.826492788,1.209931913,,,,,0
5271,20.72964897,0.850059348,1.176388451,,,,,0
5272,44.82556365,0.403707654,2.477039984,,,,,0
5273,6.463603682,0.68826338,1.452932161,,,,,0
5274,7.72548404,0.68532439,1.45916301,,,,,0
5275,3.989422804,0.553083809,1.80804425,,,,,0
5276,33.01834884,0.539710207,1.852846188,,,,,0
5277,15.19126945,0.654063644,1.528903203,,,,,0
5278,31.97582497,0.765451762,1.306418053,,,,,0
5279,9.356025796,0.704275601,1.419898686,,,,,0
5280,29.58635136,0.944652776,1.058590019,,,,,0
5281,11.63106623,0.625109974,1.599718517,,,,,0
5282,10.17107236,0.822347143,1.216031463,,,,,0
5283,43.15220544,0.516327325,1.936755913,,,,,0
5284,27.0575819,0.688659144,1.452097179,,,,,0
5285,11.63106623,0.499943346,2.000226643,,,,,0
5286,12.61566261,0.648134998,1.542888447,,,,,0
5287,9.356025796,0.740845483,1.349809135,,,,,0
5288,22.21216612,0.641756994,1.558222208,,,,,0
5289,16.20511204,0.623909353,1.602796937,,,,,0
5290,12.61566261,0.815098998,1.22684484,,,,,0
5291,4.46031029,0.587832204,1.701165729,,,,,0
5292,29.75398076,0.487333246,2.051983951,,,,,0
5293,29.48531629,0.730109873,1.369656865,,,,,0
5294,16.26637922,0.724090723,1.381042413,,,,,0
5295,20.34214473,0.541691716,1.846068474,,,,,0
5296,3.989422804,0.553083809,1.80804425,,,,,0
5297,38.78162209,0.668604412,1.49565271,,,,,0
5298,10.55502061,0.832869378,1.200668467,,,,,0
5299,26.31205052,0.871650302,1.147249071,,,,,0
5300,8.462843753,0.70917226,1.410094636,,,,,0
5301,25.07313353,0.60204088,1.661016773,,,,,0
5302,24.8739792,0.761638296,1.31295919,,,,,0
5303,47.7898884,0.398310419,2.510604676,,,,,0
5304,14.10473959,0.836620164,1.195285559,,,,,0
5305,20.34214473,0.874391729,1.143652172,,,,,0
5306,50.073481,0.600924338,1.664103011,,,,,0
5307,25.85441473,0.636204476,1.571821699,,,,,0
5308,26.46283714,0.752641647,1.328653555,,,,,0
5309,29.04343641,0.657547147,1.520803495,,,,,0
5310,5.641895835,0.683024099,1.464077185,,,,,0
5311,31.31760426,0.855362734,1.169094655,,,,,0
5312,32.53275844,0.409796691,2.440234445,,,,,0
5313,31.91538243,0.791595712,1.263271117,,,,,0
5314,28.76813696,0.751689105,1.330337228,,,,,0
5315,26.31205052,0.684141488,1.461685948,,,,,0
5316,21.48369928,0.671308791,1.489627447,,,,,0
5317,29.58635136,0.821785254,1.216862915,,,,,0
5318,18.06287998,0.685245481,1.459331038,,,,,0
5319,22.91748922,0.708808826,1.410817648,,,,,0
5320,12.77238492,0.680225064,1.470101666,,,,,0
5321,12.45696871,0.766937525,1.30388717,,,,,0
5322,12.2962269,0.797113358,1.254526712,,,,,0
5323,18.71205159,0.769365505,1.299772336,,,,,0
5324,29.9870877,0.691583187,1.44595765,,,,,0
5325,13.52879095,0.726212297,1.377007804,,,,,0
5326,15.45096808,0.841101768,1.188916773,,,,,0
5327,35.20538481,0.467318896,2.139866392,,,,,0
5328,8.462843753,0.636955204,1.569969118,,,,,0
5329,34.77898169,0.90935808,1.099676818,,,,,0
5330,22.91748922,0.729048399,1.371651047,,,,,0
5331,58.44538447,0.544247563,1.837399133,,,,,0
5332,5.641895835,0.683024099,1.464077185,,,,,0
5333,23.9780573,0.901580793,1.109162937,,,,,0
5334,30.51321709,0.711929572,1.404633322,,,,,0
5335,29.61995314,0.899509511,1.111716983,,,,,0
5336,12.61566261,0.545002476,1.834854048,,,,,0
5337,10.92548431,0.517899642,1.93087602,,,,,0
5338,15.95769122,0.639845854,1.562876424,,,,,0
5339,23.09045386,0.739225644,1.352766924,,,,,0
5340,14.21013139,0.770616619,1.297662126,,,,,0
5341,23.17645212,0.80801856,1.237595335,,,,,0
5342,10.55502061,0.48851746,2.047009744,,,,,0
5343,19.74663542,0.596501179,1.676442621,,,,,0
5344,26.46283714,0.838884959,1.192058565,,,,,0
5345,22.07740957,0.719675997,1.389514176,,,,,0
5346,11.96826841,0.923706422,1.082595049,,,,,0
5347,29.38393381,0.918536495,1.088688371,,,,,0
5348,34.7217323,0.709819626,1.408808609,,,,,0
5349,28.62949453,0.566906631,1.763958906,,,,,0
5350,7.978845608,0.656045693,1.524284072,,,,,0
5351,20.53681083,0.718304336,1.392167568,,,,,0
5352,15.45096808,0.601556806,1.662353396,,,,,0
5353,10.17107236,0.728067009,1.37349995,,,,,0
5354,5.085536181,0.70900982,1.410417701,,,,,0
5355,26.83609729,0.754206123,1.325897482,,,,,0
5356,29.75398076,0.859720034,1.163169357,,,,,0
5357,6.307831305,0.644989233,1.550413479,,,,,0
5358,15.19126945,0.813761612,1.228861112,,,,,0
5359,9.356025796,0.617147788,1.620357423,,,,,0
5360,15.19126945,0.626875595,1.595212843,,,,,0
5361,18.39033045,0.646486387,1.546822981,,,,,0
5362,19.54410048,0.910932886,1.097775715,,,,,0
5363,24.019506,0.760609176,1.314735651,,,,,0
5364,22.21216612,0.596173762,1.677363318,,,,,0
5365,22.21216612,0.714377232,1.399820648,,,,,0
5366,23.6017436,0.711927527,1.404637357,,,,,0
5367,24.75371752,0.865278447,1.155697341,,,,,0
5368,19.94711402,0.400233416,2.498542003,,,,,0
5369,9.772050238,0.397730057,2.514268114,,,,,0
5370,18.60542935,0.816771753,1.224332252,,,,,0
5371,13.81976598,0.55892944,1.789134601,,,,,0
5372,12.92720736,0.783124672,1.276935891,,,,,0
5373,14.36099859,0.904490385,1.105594948,,,,,0
5374,9.772050238,0.40169759,2.4894349,,,,,0
5375,22.39057996,0.78313081,1.276925882,,,,,0
5376,14.38406848,0.813030798,1.229965707,,,,,0
5377,8.920620581,0.553635425,1.806242801,,,,,0
5378,19.02833402,0.761257937,1.313615204,,,,,0
5379,3.989422804,0.553083809,1.80804425,,,,,0
5380,41.93640568,0.427830759,2.33737285,,,,,0
5381,48.90095112,0.560606969,1.783780893,,,,,0
5382,16.08187746,0.461943765,2.164765663,,,,,0
5383,6.307831305,0.406204625,2.461813429,,,,,0
5384,4.231421877,0.638131214,1.567075827,,,,,0
5385,29.04343641,0.508454528,1.966744212,,,,,0
5386,45.13516668,0.653581067,1.530032081,,,,,0
5387,3.989422804,0.553083809,1.80804425,,,,,0
5388,11.96826841,0.798521925,1.252313767,,,,,0
5389,18.06287998,0.692829292,1.443356988,,,,,0
5390,16.20511204,0.780637752,1.281003894,,,,,0
5391,20.39098548,0.802929569,1.24543925,,,,,0
5392,11.28379167,0.738975683,1.353224501,,,,,0
5393,23.93653682,0.684010908,1.46196499,,,,,0
5394,57.05014098,0.466122075,2.145360739,,,,,0
5395,10.92548431,0.652640368,1.53223743,,,,,0
5396,19.19036248,0.480824381,2.079761423,,,,,0
5397,13.52879095,0.535561133,1.867200472,,,,,0
5398,18.92349392,0.843339885,1.185761539,,,,,0
5399,15.95769122,0.863858319,1.157597234,,,,,0
5400,15.19126945,0.745258326,1.341816609,,,,,0
5401,9.873317712,0.752253658,1.329338833,,,,,0
5402,35.37450692,0.663163647,1.507923429,,,,,0
5403,13.60211827,0.825738419,1.21103727,,,,,0
5404,9.356025796,0.348468618,2.869698874,,,,,0
5405,23.76972966,0.707759798,1.412908734,,,,,0
5406,12.61566261,0.391315839,2.555480513,,,,,0
5407,17.38949085,0.887563992,1.126679325,,,,,0
5408,25.77735222,0.811478067,1.232319197,,,,,0
5409,20.04660149,0.701118671,1.426292069,,,,,0
5410,23.4154812,0.465350527,2.148917735,,,,,0
5411,9.772050238,0.606335394,1.649252229,,,,,0
5412,24.4301256,0.717071431,1.394561206,,,,,0
5413,27.53135334,0.743263994,1.345416983,,,,,0
5414,19.13259964,0.602641091,1.659362454,,,,,0
5415,16.44881161,0.661285783,1.512205502,,,,,0
5416,36.7806609,0.814668579,1.227493027,,,,,0
5417,21.15710938,0.769872969,1.298915588,,,,,0
5418,23.43255329,0.716430559,1.39580869,,,,,0
5419,18.11786605,0.716669804,1.395342729,,,,,0
5420,11.28379167,0.43350757,2.306764793,,,,,0
5421,16.92568751,0.692238942,1.444587901,,,,,0
5422,14.9270533,0.510882657,1.957396647,,,,,0
5423,24.75371752,0.932899447,1.071926887,,,,,0
5424,13.81976598,0.763968814,1.308953954,,,,,0
5425,17.84124116,0.563703604,1.773981916,,,,,0
5426,13.23141857,0.680773573,1.468917183,,,,,0
5427,26.83609729,0.88080761,1.135321708,,,,,0
5428,12.92720736,0.711257864,1.40595985,,,,,0
5429,34.69222814,0.330861533,3.022412402,,,,,0
5430,7.978845608,0.59783337,1.672706895,,,,,0
5431,25.85441473,0.741921452,1.347851578,,,,,0
5432,8.462843753,0.731253046,1.367515672,,,,,0
5433,37.37090614,0.777617367,1.285979509,,,,,0
5434,31.15838816,0.87837158,1.138470349,,,,,0
5435,33.25848545,0.732500923,1.365185993,,,,,0
5436,11.63106623,0.726757326,1.375975121,,,,,0
5437,14.65807536,0.401697529,2.489435278,,,,,0
5438,14.38406848,0.777467682,1.286227098,,,,,0
5439,33.61547406,0.883530213,1.131823208,,,,,0
5440,18.28183198,0.736580227,1.357625366,,,,,0
5441,11.96826841,0.620286913,1.612157179,,,,,0
5442,21.6681121,0.773659982,1.292557484,,,,,0
5443,17.84124116,0.503840778,1.984754002,,,,,0
5444,29.04343641,0.86865449,1.1512057,,,,,0
5445,7.978845608,0.537631199,1.860011105,,,,,0
5446,29.24821053,0.807322545,1.2386623,,,,,0
5447,10.74184964,0.496608938,2.013656869,,,,,0
5448,26.76186174,0.505029128,1.980083808,,,,,0
5449,11.96826841,0.787051264,1.270565268,,,,,0
5450,6.909882989,0.605609944,1.65122784,,,,,0
5451,32.77645292,0.739463644,1.352331529,,,,,0
5452,23.93653682,0.932009232,1.072950746,,,,,0
5453,7.463526652,0.617001096,1.620742663,,,,,0
5454,33.96871115,0.91241182,1.095996323,,,,,0
5455,24.5924538,0.556182293,1.797971659,,,,,0
5456,16.68895295,0.932153469,1.072784722,,,,,0
5457,23.76972966,0.95713156,1.044788451,,,,,0
5458,20.72964897,0.576016493,1.736061401,,,,,0
5459,6.909882989,0.525193753,1.904059205,,,,,0
5460,32.41022407,0.76123766,1.313650194,,,,,0
5461,26.61276943,0.593473122,1.684996276,,,,,0
5462,33.96871115,0.795004244,1.257854921,,,,,0
5463,28.49017743,0.693187112,1.442611934,,,,,0
5464,36.34537148,0.798248175,1.252743234,,,,,0
5465,32.03980935,0.69946029,1.429673727,,,,,0
5466,29.92067103,0.846975883,1.180671162,,,,,0
5467,17.27470747,0.709354765,1.409731842,,,,,0
5468,8.579578147,0.74463849,1.342933536,,,,,0
5469,19.13259964,0.611442815,1.63547592,,,,,0
5470,18.92349392,0.455130802,2.19717056,,,,,0
5471,30.15248932,0.507913183,1.96884041,,,,,0
5472,9.953488961,0.323976511,3.086643522,,,,,0
5473,11.96826841,0.75044767,1.332537951,,,,,0
5474,18.97598637,0.820936493,1.218121022,,,,,0
5475,6.615709286,0.709799806,1.408847948,,,,,0
5476,20.72964897,0.628645819,1.590720833,,,,,0
5477,29.58635136,0.768600229,1.301066488,,,,,0
5478,34.43405765,0.738962975,1.353247773,,,,,0
5479,12.92720736,0.549545763,1.819684669,,,,,0
5480,11.63106623,0.899581211,1.111628375,,,,,0
5481,8.920620581,0.945590347,1.057540407,,,,,0
5482,16.08187746,0.614883535,1.626324244,,,,,0
5483,20.53681083,0.381009365,2.624607404,,,,,0
5484,22.03230756,0.801612044,1.247486247,,,,,0
5485,33.01834884,0.831900501,1.202066832,,,,,0
5486,11.8008718,0.675305466,1.480811353,,,,,0
5487,9.772050238,0.697497075,1.433697769,,,,,0
5488,5.815533115,0.634884765,1.575088986,,,,,0
5489,9.566299822,0.610059573,1.639184177,,,,,0
5490,37.07695809,0.69072211,1.447760228,,,,,0
5491,51.10900609,0.872869831,1.145646194,,,,,0
5492,16.44881161,0.628350552,1.591468324,,,,,0
5493,30.59460752,0.57506364,1.738937973,,,,,0
5494,19.7969454,0.734235241,1.361961323,,,,,0
5495,13.52879095,0.800628323,1.249019016,,,,,0
5496,20.14559766,0.761573582,1.313070758,,,,,0
5497,28.62949453,0.699484,1.429625267,,,,,0
5498,18.76513553,0.810342101,1.234046706,,,,,0
5499,22.03230756,0.745047503,1.342196298,,,,,0
5500,16.20511204,0.79516237,1.257604783,,,,,0
5501,20.92070968,0.704184423,1.420082535,,,,,0
5502,22.12241962,0.868340805,1.151621569,,,,,0
5503,13.81976598,0.632205109,1.581765136,,,,,0
5504,32.44090105,0.809857078,1.234785775,,,,,0
5505,18.49819255,0.713007455,1.402509881,,,,,0
5506,29.18011216,0.700700866,1.427142519,,,,,0
5507,27.0575819,0.669406092,1.493861518,,,,,0
5508,33.13863466,0.952585553,1.049774476,,,,,0
5509,5.641895835,0.560584445,1.783852564,,,,,0
5510,37.76353855,0.863402675,1.158208133,,,,,0
5511,16.44881161,0.738714666,1.353702649,,,,,0
5512,17.38949085,0.75272538,1.328505757,,,,,0
5513,30.3825389,0.441396724,2.265535617,,,,,0
5514,32.22554893,0.620771734,1.610898089,,,,,0
5515,15.45096808,0.705316839,1.417802532,,,,,0
5516,15.95769122,0.637696681,1.568143649,,,,,0
5517,37.68896214,0.500603519,1.997588833,,,,,0
5518,8.462843753,0.70917226,1.410094636,,,,,0
5519,25.38853126,0.759107408,1.317336637,,,,,0
5520,3.989422804,0.553083809,1.80804425,,,,,0
5521,19.39081105,0.70455829,1.419328981,,,,,0
5522,13.81976598,0.54279235,1.842325155,,,,,0
5523,12.61566261,0.736498906,1.357775269,,,,,0
5524,20.43970953,0.490479932,2.038819398,,,,,0
5525,6.909882989,0.696363578,1.436031451,,,,,0
5526,22.91748922,0.801637012,1.247447392,,,,,0
5527,13.30638472,0.675918207,1.479468951,,,,,0
5528,12.2962269,0.601814078,1.661642751,,,,,0
5529,24.26671155,0.531849507,1.880231132,,,,,0
5530,4.886025119,0.391394258,2.554968502,,,,,0
5531,24.91393743,0.47154072,2.120707622,,,,,0
5532,16.92568751,0.60731051,1.646604139,,,,,0
5533,5.641895835,0.533234106,1.875348909,,,,,0
5534,14.9270533,0.674753004,1.482023784,,,,,0
